"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.892228608E1,8.397552490E0,-2.709700775E1,-3.458151245E1,4.472860070E1
1.893234508E1,8.255538940E0,-2.735802460E1,-3.453509521E1,4.482508488E1
1.894240408E1,8.510391235E0,-2.734398270E1,-3.466433716E1,4.496372337E1
1.895246208E1,8.504119873E0,-2.716148758E1,-3.481814575E1,4.497076535E1
1.896252108E1,8.715774536E0,-2.740476990E1,-3.464599609E1,4.502589460E1
1.897257908E1,8.769073486E0,-2.745446014E1,-3.452749634E1,4.497546036E1
1.898263808E1,8.737808228E0,-2.744764328E1,-3.467227173E1,4.507647769E1
1.899269608E1,8.467346191E0,-2.745956802E1,-3.454650879E1,4.493534352E1
1.900275508E1,8.328369141E0,-2.756969833E1,-3.458398438E1,4.500557714E1
1.901281408E1,8.573379517E0,-2.750141144E1,-3.455334473E1,4.498626567E1
1.902287208E1,8.229125977E0,-2.769186783E1,-3.447640991E1,4.497978322E1
1.903293108E1,8.527038574E0,-2.784692764E1,-3.439331055E1,4.506730052E1
1.904298908E1,8.321578979E0,-2.769120789E1,-3.470001221E1,4.516793684E1
1.905304808E1,8.053115845E0,-2.765974808E1,-3.452252197E1,4.496352813E1
1.906310608E1,8.139465332E0,-2.758163071E1,-3.410217285E1,4.460891661E1
1.907316508E1,8.030609131E0,-2.780978775E1,-3.439614868E1,4.495520016E1
1.908322408E1,8.098068237E0,-2.789741898E1,-3.440518188E1,4.502844918E1
1.909328208E1,7.817596436E0,-2.810217667E1,-3.428002930E1,4.501074934E1
1.910334108E1,7.575424194E0,-2.816724396E1,-3.458569336E1,4.524324114E1
1.911339908E1,7.730407715E0,-2.835452271E1,-3.437588501E1,4.522653681E1
1.912345808E1,7.497512817E0,-2.836409760E1,-3.446664429E1,4.526239387E1
1.913351608E1,7.293640137E0,-2.837571716E1,-3.408239746E1,4.494428026E1
1.914357508E1,7.184829712E0,-2.855390930E1,-3.402484131E1,4.499597027E1
1.915363408E1,7.427062988E0,-2.864940262E1,-3.391979980E1,4.501668973E1
1.916369208E1,7.226608276E0,-2.871923065E1,-3.425335693E1,4.528035488E1
1.917375108E1,6.911483765E0,-2.854300690E1,-3.428054810E1,4.514009114E1
1.918380908E1,7.036514282E0,-2.871606445E1,-3.430236816E1,4.528550930E1
1.919386808E1,6.735336304E0,-2.872159958E1,-3.444354248E1,4.535033248E1
1.920392608E1,6.443756104E0,-2.854795074E1,-3.428625488E1,4.507831805E1
1.921398508E1,6.254959106E0,-2.868562698E1,-3.453915405E1,4.533147771E1
1.922404408E1,6.098419189E0,-2.880716324E1,-3.414123535E1,4.508511197E1
1.923410246E1,5.793975830E0,-2.906428528E1,-3.389010620E1,4.502046349E1
1.924416146E1,5.914733887E0,-2.923243332E1,-3.370108032E1,4.500313378E1
1.925421946E1,5.784561157E0,-2.959039307E1,-3.422476196E1,4.561125783E1
1.926427846E1,5.643402100E0,-2.927410126E1,-3.392752075E1,4.516522618E1
1.927433646E1,5.712875366E0,-2.969360733E1,-3.401998901E1,4.551600723E1
1.928439546E1,5.801651001E0,-2.974461365E1,-3.398986816E1,4.553803172E1
1.929445446E1,5.843521118E0,-2.973724365E1,-3.359609985E1,4.524542324E1
1.930451246E1,5.722076416E0,-2.995881653E1,-3.342538452E1,4.524963179E1
1.931457146E1,5.809875488E0,-3.000987244E1,-3.310415649E1,4.505809887E1
1.932462946E1,5.863113403E0,-2.990028763E1,-3.336987305E1,4.518795997E1
1.933468846E1,5.286422729E0,-2.990076447E1,-3.365100098E1,4.532539959E1
1.934474646E1,5.353408813E0,-2.984055710E1,-3.356631470E1,4.523068998E1
1.935480546E1,5.267745972E0,-2.972826767E1,-3.365744019E1,4.521440397E1
1.936486446E1,5.172241211E0,-2.982574081E1,-3.375436401E1,4.533965135E1
1.937492246E1,5.274658203E0,-2.987361145E1,-3.381192017E1,4.542577050E1
1.938498146E1,5.214019775E0,-2.962457275E1,-3.385705566E1,4.528908844E1
1.939503946E1,4.890762329E0,-2.964150238E1,-3.361685181E1,4.508470855E1
1.940509846E1,5.206436157E0,-2.963644409E1,-3.356765747E1,4.508007791E1
1.941515646E1,5.185501099E0,-2.946871948E1,-3.368576050E1,4.505580218E1
1.942521546E1,5.196548462E0,-2.987560272E1,-3.338223267E1,4.509910433E1
1.943527446E1,5.311553955E0,-2.988936234E1,-3.318395996E1,4.497512407E1
1.944533246E1,5.601852417E0,-3.003475952E1,-3.275878906E1,4.479515365E1
1.945539146E1,5.273437500E0,-3.000185776E1,-3.250833130E1,4.455010904E1
1.946544946E1,5.384460449E0,-3.016568756E1,-3.263363647E1,4.476511309E1
1.947550846E1,5.584228516E0,-3.010891724E1,-3.270648193E1,4.480451390E1
1.948556646E1,5.464004517E0,-3.030799103E1,-3.299578857E1,4.513481726E1
1.949562546E1,5.396942139E0,-3.004446411E1,-3.319644165E1,4.509767784E1
1.950568446E1,5.728424072E0,-2.990182495E1,-3.323086548E1,4.506910692E1
1.951574246E1,5.948104858E0,-2.970817566E1,-3.301077271E1,4.480699462E1
1.952580146E1,5.730392456E0,-2.983428955E1,-3.300082397E1,4.485506230E1
1.953585946E1,5.652114868E0,-2.960773849E1,-3.290759277E1,4.462593689E1
1.954591846E1,5.810882568E0,-2.983743668E1,-3.352151489E1,4.525186122E1
1.955597646E1,6.027755737E0,-2.952518082E1,-3.305627441E1,4.473016230E1
1.956603546E1,6.122817993E0,-2.962580109E1,-3.325198364E1,4.495410333E1
1.957609446E1,5.981109619E0,-2.991321182E1,-3.339584351E1,4.523114278E1
1.958615246E1,5.920181274E0,-2.974188232E1,-3.376055908E1,4.538065072E1
1.959621146E1,5.810089111E0,-2.979927826E1,-3.378826904E1,4.542467661E1
1.960626946E1,5.963485718E0,-2.978558350E1,-3.325939941E1,4.504366543E1
1.961632846E1,5.972091675E0,-2.976118469E1,-3.338168335E1,4.511907331E1
1.962638646E1,5.908828735E0,-2.959482574E1,-3.358514404E1,4.515229638E1
1.963644546E1,5.896377563E0,-2.968550110E1,-3.347695923E1,4.512984648E1
1.964650446E1,6.099700928E0,-2.955586243E1,-3.370141602E1,4.523870905E1
1.965656246E1,6.219894409E0,-2.952453232E1,-3.368841553E1,4.522493157E1
1.966662146E1,5.686859131E0,-2.958538055E1,-3.379675293E1,4.527533123E1
1.967667946E1,5.964569092E0,-2.947033310E1,-3.364923096E1,4.512590566E1
1.968673846E1,6.289184570E0,-2.937211227E1,-3.381375122E1,4.522880270E1
1.969679646E1,6.346389771E0,-2.926497269E1,-3.392840576E1,4.525319886E1
1.970685546E1,6.217544556E0,-2.928127670E1,-3.377749634E1,4.513280719E1
1.971691446E1,6.198303223E0,-2.923119736E1,-3.405621338E1,4.530681551E1
1.972697246E1,6.152023315E0,-2.942565918E1,-3.355560303E1,4.505213983E1
1.973703146E1,6.242675781E0,-2.929228592E1,-3.379519653E1,4.515666423E1
1.974708946E1,6.222137451E0,-2.948631668E1,-3.373483276E1,4.523490696E1
1.975714846E1,6.335052490E0,-2.951332092E1,-3.329531860E1,4.494159813E1
1.976720646E1,6.172424316E0,-2.938978577E1,-3.323385620E1,4.479227084E1
1.977726546E1,6.023681641E0,-2.951956558E1,-3.336486816E1,4.495446496E1
1.978732446E1,6.259368896E0,-2.952608871E1,-3.299975586E1,4.472083967E1
1.979738246E1,6.156784058E0,-2.949089813E1,-3.306909180E1,4.473459394E1
1.980744146E1,6.435668945E0,-2.967007828E1,-3.273330688E1,4.464527701E1
1.981749946E1,6.286483765E0,-2.967952728E1,-3.310971069E1,4.490709476E1
1.982755846E1,6.176193237E0,-2.991091919E1,-3.326614380E1,4.516021228E1
1.983761646E1,6.068634033E0,-2.972040176E1,-3.300814819E1,4.482932575E1
1.984767546E1,6.203704834E0,-2.953100586E1,-3.274765015E1,4.453060578E1
1.985773446E1,6.369979858E0,-2.971122742E1,-3.285330200E1,4.475123608E1
1.986779246E1,6.235946655E0,-2.980897903E1,-3.301351929E1,4.491497209E1
1.987785146E1,6.328063965E0,-2.981205368E1,-3.292434692E1,4.486441305E1
1.988790946E1,6.305953979E0,-2.966442871E1,-3.296273804E1,4.479157828E1
1.989796846E1,6.029815674E0,-3.010200882E1,-3.303134155E1,4.509500124E1
1.990802646E1,6.274581909E0,-2.997843552E1,-3.317245483E1,4.514962607E1
1.991808546E1,6.308120728E0,-2.984880066E1,-3.296594238E1,4.491655202E1
1.992814446E1,6.595932007E0,-2.987711716E1,-3.302410889E1,4.501933159E1
1.993820246E1,6.632431030E0,-2.995502853E1,-3.283285522E1,4.493650251E1
1.994826146E1,6.787399292E0,-3.004420471E1,-3.259399414E1,4.484519461E1
1.995831946E1,6.937683105E0,-2.977216721E1,-3.296807861E1,4.496006666E1
1.996837846E1,7.053176880E0,-2.991897964E1,-3.302362061E1,4.511598569E1
1.997843646E1,6.973220825E0,-2.998469162E1,-3.306845093E1,4.517997330E1
1.998849546E1,6.946899414E0,-3.011089325E1,-3.296392822E1,4.518346896E1
1.999855446E1,7.167068481E0,-3.014278412E1,-3.323434448E1,4.543650469E1
2.000861246E1,6.802719116E0,-3.009912491E1,-3.339071655E1,4.546618809E1
2.001867146E1,6.970520020E0,-3.012102127E1,-3.316525269E1,4.534090931E1
2.002872946E1,6.699249268E0,-3.014707565E1,-3.344879150E1,4.552524315E1
2.003878846E1,7.041168213E0,-3.032661438E1,-3.326205444E1,4.555925653E1
2.004884646E1,7.255096436E0,-3.032942963E1,-3.305297852E1,4.544238236E1
2.005890546E1,7.138366699E0,-3.035742188E1,-3.321008301E1,4.555698580E1
2.006896446E1,7.123397827E0,-3.032840729E1,-3.300765991E1,4.538789154E1
2.007902246E1,7.085159302E0,-3.047138977E1,-3.293008423E1,4.542131134E1
2.008908146E1,7.377227783E0,-3.061600494E1,-3.274847412E1,4.543375183E1
2.009913946E1,7.577224731E0,-3.075905228E1,-3.270379639E1,4.553099966E1
2.010919846E1,7.477981567E0,-3.096240234E1,-3.265200806E1,4.561517508E1
2.011925646E1,7.365310669E0,-3.127491760E1,-3.251223755E1,4.571010679E1
2.012931546E1,7.335601807E0,-3.126976395E1,-3.238671875E1,4.561259412E1
2.013937446E1,7.310455322E0,-3.148917389E1,-3.211581421E1,4.556793117E1
2.014943246E1,7.423309326E0,-3.143050766E1,-3.206408691E1,4.550920789E1
2.015949146E1,7.283676147E0,-3.125963211E1,-3.198626709E1,4.531377076E1
2.016954946E1,7.447631836E0,-3.121550751E1,-3.219830322E1,4.545993686E1
2.017960846E1,7.387283325E0,-3.108556747E1,-3.242010498E1,4.551865186E1
2.018966646E1,7.229827881E0,-3.077394104E1,-3.248498535E1,4.532747656E1
2.019972546E1,7.458343506E0,-3.105747223E1,-3.232116699E1,4.544063495E1
2.020978446E1,7.421829224E0,-3.081198883E1,-3.253875732E1,4.542282392E1
2.021984246E1,7.441238403E0,-3.059153366E1,-3.281314087E1,4.547434633E1
2.022990133E1,7.715026855E0,-3.074712372E1,-3.288424683E1,4.567582452E1
2.023995933E1,7.663391113E0,-3.054879761E1,-3.296163940E1,4.558976059E1
2.025001833E1,7.616500854E0,-3.055151749E1,-3.293643188E1,4.556550067E1
2.026007633E1,7.594238281E0,-3.051287079E1,-3.307644653E1,4.563725511E1
2.027013533E1,7.886856079E0,-3.066931152E1,-3.281091309E1,4.560005686E1
2.028019433E1,7.649856567E0,-3.053747940E1,-3.289303589E1,4.553031697E1
2.029025233E1,7.782043457E0,-3.067041016E1,-3.319290161E1,4.585851041E1
2.030031133E1,7.701507568E0,-3.055941772E1,-3.314337158E1,4.573482601E1
2.031036933E1,7.637695312E0,-3.059678268E1,-3.296292114E1,4.561854525E1
2.032042833E1,7.465850830E0,-3.053110504E1,-3.285714722E1,4.546954395E1
2.033048633E1,7.594116211E0,-3.055878067E1,-3.274887085E1,4.543124717E1
2.034054533E1,7.345001221E0,-3.028551865E1,-3.287979126E1,4.530168160E1
2.035060433E1,7.436996460E0,-3.033837509E1,-3.291503906E1,4.537759046E1
2.036066233E1,7.455123901E0,-3.041906738E1,-3.327542114E1,4.569630384E1
2.037072133E1,7.404388428E0,-3.047801208E1,-3.334448242E1,4.577760038E1
2.038077933E1,7.318908691E0,-3.027489853E1,-3.362228394E1,4.583223628E1
2.039083833E1,7.447341919E0,-3.007290268E1,-3.379144287E1,4.584434522E1
2.040089633E1,7.248870850E0,-3.003853226E1,-3.451330566E1,4.632523952E1
2.041095533E1,7.159057617E0,-2.991234207E1,-3.377355957E1,4.567990412E1
2.042101433E1,7.234176636E0,-2.956352997E1,-3.379058838E1,4.547680155E1
2.043107233E1,7.116912842E0,-2.938158798E1,-3.430743408E1,4.572666830E1
2.044113133E1,7.161773682E0,-2.962849808E1,-3.412628174E1,4.575742569E1
2.045118933E1,6.910995483E0,-2.949252701E1,-3.463400269E1,4.601179360E1
2.046124833E1,7.121200562E0,-2.937551498E1,-3.469927979E1,4.601817462E1
2.047130633E1,6.713058472E0,-2.933380890E1,-3.458828735E1,4.584634250E1
2.048136533E1,6.729187012E0,-2.950642776E1,-3.475778198E1,4.608703338E1
2.049142433E1,6.927017212E0,-2.936142731E1,-3.465380859E1,4.594522207E1
2.050148233E1,6.818878174E0,-2.925263214E1,-3.446041870E1,4.571360896E1
2.051154133E1,6.666931152E0,-2.954682541E1,-3.410781860E1,4.561585418E1
2.052159933E1,6.725967407E0,-2.949070740E1,-3.408108521E1,4.556819976E1
2.053165833E1,7.162551880E0,-2.921027374E1,-3.422283936E1,4.556034433E1
2.054171733E1,7.008193970E0,-2.929985428E1,-3.397326660E1,4.540681763E1
2.055177533E1,7.282318115E0,-2.914531326E1,-3.423245239E1,4.554494746E1
2.056183433E1,6.974319458E0,-2.940566635E1,-3.410379028E1,4.556756365E1
2.057189233E1,7.008636475E0,-2.949359894E1,-3.416275024E1,4.567369996E1
2.058195133E1,7.173461914E0,-2.970768738E1,-3.396051025E1,4.568721377E1
2.059200933E1,7.204925537E0,-2.969871521E1,-3.439395142E1,4.600943959E1
2.060206833E1,6.913528442E0,-2.968861771E1,-3.435266113E1,4.592729280E1
2.061212633E1,6.776641846E0,-2.961289978E1,-3.429162598E1,4.581225077E1
2.062218533E1,6.649459839E0,-2.959625244E1,-3.433404541E1,4.581462811E1
2.063224433E1,6.729339600E0,-2.957357025E1,-3.404687500E1,4.559681750E1
2.064230233E1,7.097457886E0,-2.954896927E1,-3.401950073E1,4.561624627E1
2.065236133E1,6.900726318E0,-2.958461761E1,-3.426089478E1,4.578950244E1
2.066241933E1,6.918228149E0,-2.957712555E1,-3.418777466E1,4.573261607E1
2.067247833E1,7.114639282E0,-2.943598557E1,-3.411416626E1,4.561657240E1
2.068253733E1,7.047729492E0,-2.963457108E1,-3.413562012E1,4.575061589E1
2.069259533E1,7.255935669E0,-2.951740646E1,-3.371566772E1,4.539462674E1
2.070265433E1,7.244277954E0,-2.955213165E1,-3.401196289E1,4.563574989E1
2.071271233E1,7.212142944E0,-2.977522659E1,-3.403002930E1,4.578888532E1
2.072277133E1,7.285263062E0,-2.990641403E1,-3.387496948E1,4.577097569E1
2.073282933E1,7.360488892E0,-3.006033325E1,-3.396115112E1,4.594736355E1
2.074288833E1,7.144088745E0,-3.011743546E1,-3.366561890E1,4.573261219E1
2.075294733E1,6.996795654E0,-3.010549164E1,-3.362438965E1,4.567160338E1
2.076300533E1,7.376449585E0,-3.034013748E1,-3.337283325E1,4.570210006E1
2.077306433E1,7.177978516E0,-3.047528458E1,-3.376171875E1,4.604476082E1
2.078312233E1,7.520217896E0,-3.031500244E1,-3.377206421E1,4.600114532E1
2.079318133E1,7.588867188E0,-3.025608826E1,-3.382635498E1,4.601352055E1
2.080323933E1,7.275573730E0,-3.055257797E1,-3.344226074E1,4.587786827E1
2.081329833E1,7.109619141E0,-3.031470871E1,-3.368545532E1,4.587197564E1
2.082335733E1,7.023223877E0,-3.018819427E1,-3.379135132E1,4.585311517E1
2.083341533E1,6.703384399E0,-3.019038391E1,-3.392663574E1,4.590654916E1
2.084347433E1,6.789718628E0,-2.996209717E1,-3.410137939E1,4.589914621E1
2.085353233E1,6.666336060E0,-2.972335434E1,-3.395794678E1,4.561863631E1
2.086359133E1,6.503631592E0,-2.968781281E1,-3.407037354E1,4.565581897E1
2.087364933E1,6.536758423E0,-2.986284637E1,-3.437734985E1,4.600348886E1
2.088370833E1,6.536224365E0,-2.993163300E1,-3.458648682E1,4.620443651E1
2.089376733E1,6.749328613E0,-2.997842407E1,-3.413623047E1,4.592974610E1
2.090382533E1,6.809631348E0,-3.031142807E1,-3.386984253E1,4.595998242E1
2.091388433E1,6.545761108E0,-3.039815903E1,-3.393960571E1,4.603033670E1
2.092394233E1,6.879455566E0,-3.026335907E1,-3.399499512E1,4.603104935E1
2.093400133E1,6.847488403E0,-3.031383896E1,-3.391867065E1,4.600318629E1
2.094405933E1,6.750625610E0,-3.050876999E1,-3.354965210E1,4.584686629E1
2.095411833E1,6.761993408E0,-3.086985016E1,-3.320071411E1,4.583622608E1
2.096417733E1,6.607727051E0,-3.113769150E1,-3.306643677E1,4.589779002E1
2.097423533E1,6.724578857E0,-3.125149155E1,-3.290109253E1,4.587327734E1
2.098429433E1,6.696029663E0,-3.120008087E1,-3.321203613E1,4.605780285E1
2.099435233E1,6.784164429E0,-3.099010468E1,-3.345785522E1,4.610682760E1
2.100441133E1,6.412643433E0,-3.091187668E1,-3.342086792E1,4.597412890E1
2.101447033E1,6.409988403E0,-3.059746552E1,-3.395465088E1,4.615421068E1
2.102452833E1,6.372955322E0,-3.056621933E1,-3.436285400E1,4.642966787E1
2.103458733E1,6.678039551E0,-3.044931030E1,-3.427966309E1,4.633413441E1
2.104464533E1,6.273162842E0,-3.053044891E1,-3.392214966E1,4.606705027E1
2.105470433E1,6.121459961E0,-3.011660767E1,-3.409732056E1,4.590326348E1
2.106476233E1,6.333999634E0,-3.030194855E1,-3.431973267E1,4.621873741E1
2.107482133E1,6.224838257E0,-3.012094498E1,-3.443395996E1,4.617052670E1
2.108488033E1,6.364273071E0,-3.026228333E1,-3.417034912E1,4.608603392E1
2.109493833E1,6.525299072E0,-3.013764572E1,-3.408276367E1,4.596185372E1
2.110499733E1,6.499542236E0,-3.012256241E1,-3.450439453E1,4.626192881E1
2.111505533E1,6.484359741E0,-3.022229767E1,-3.474383545E1,4.650342245E1
2.112511433E1,6.411773682E0,-3.020312500E1,-3.458123779E1,4.635948240E1
2.113517233E1,6.534408569E0,-3.029425049E1,-3.417816162E1,4.613661062E1
2.114523133E1,6.744003296E0,-3.017563629E1,-3.441937256E1,4.626817279E1
2.115529033E1,6.812210083E0,-2.991146469E1,-3.416049194E1,4.591340911E1
2.116534833E1,7.011703491E0,-3.017133331E1,-3.464013672E1,4.646947828E1
2.117540733E1,7.218109131E0,-3.011304855E1,-3.453308105E1,4.638351517E1
2.118546533E1,7.067230225E0,-2.989344406E1,-3.482623291E1,4.643737977E1
2.119552433E1,7.500122070E0,-2.969825745E1,-3.464083862E1,4.624095616E1
2.120558233E1,7.485305786E0,-2.962264252E1,-3.504196167E1,4.649161032E1
2.121564133E1,7.491348267E0,-2.937853241E1,-3.564129639E1,4.679231212E1
2.122570033E1,7.406326294E0,-2.905519485E1,-3.539547729E1,4.638855279E1
2.123575871E1,7.645355225E0,-2.898997879E1,-3.511993408E1,4.617661851E1
2.124581771E1,7.588272095E0,-2.873802567E1,-3.542855835E1,4.624541858E1
2.125587571E1,7.544525146E0,-2.885161591E1,-3.549850464E1,4.636247870E1
2.126593471E1,7.801086426E0,-2.880012894E1,-3.556069946E1,4.642055280E1
2.127599271E1,7.635147095E0,-2.883766556E1,-3.522100830E1,4.615653639E1
2.128605171E1,7.937896729E0,-2.888015747E1,-3.546423340E1,4.641966771E1
2.129611071E1,7.955780029E0,-2.891405106E1,-3.574154663E1,4.665592074E1
2.130616871E1,8.127670288E0,-2.858654785E1,-3.586386108E1,4.657752971E1
2.131622771E1,8.064437866E0,-2.881341553E1,-3.631149292E1,4.705074485E1
2.132628571E1,8.065948486E0,-2.888700104E1,-3.601565552E1,4.686838803E1
2.133634471E1,8.218154907E0,-2.875516129E1,-3.566174316E1,4.654199497E1
2.134640271E1,8.437026978E0,-2.827498627E1,-3.601403809E1,4.655823463E1
2.135646171E1,8.419052124E0,-2.824094391E1,-3.612930298E1,4.662357650E1
2.136652071E1,8.479461670E0,-2.835845947E1,-3.579443359E1,4.644722780E1
2.137657871E1,8.876281738E0,-2.825542450E1,-3.605596924E1,4.666037193E1
2.138663771E1,8.900268555E0,-2.808227921E1,-3.611007690E1,4.660221926E1
2.139669571E1,9.145370483E0,-2.798383713E1,-3.589971924E1,4.642760798E1
2.140675471E1,9.202331543E0,-2.813917542E1,-3.590762329E1,4.653873128E1
2.141681371E1,8.914123535E0,-2.820470428E1,-3.632263184E1,4.684336160E1
2.142687171E1,9.475341797E0,-2.804939651E1,-3.610455322E1,4.669142866E1
2.143693071E1,9.470443726E0,-2.804335785E1,-3.580401611E1,4.645478225E1
2.144698871E1,9.520828247E0,-2.792618942E1,-3.556246948E1,4.620830512E1
2.145704771E1,9.866836548E0,-2.830576324E1,-3.538601685E1,4.637608095E1
2.146710571E1,1.006521606E1,-2.825390625E1,-3.577139282E1,4.668173451E1
2.147716471E1,1.027137756E1,-2.849238968E1,-3.560321045E1,4.674297873E1
2.148722371E1,1.052728271E1,-2.868896103E1,-3.532589722E1,4.670973325E1
2.149728171E1,1.054467773E1,-2.865711212E1,-3.532345581E1,4.669225668E1
2.150734071E1,1.069496155E1,-2.865033722E1,-3.516094971E1,4.659953229E1
2.151739871E1,1.109402466E1,-2.865913010E1,-3.481329346E1,4.643693059E1
2.152745771E1,1.107452393E1,-2.865010452E1,-3.472036743E1,4.635706509E1
2.153751571E1,1.131167603E1,-2.862430573E1,-3.462506104E1,4.632709514E1
2.154757471E1,1.142726135E1,-2.869241714E1,-3.510632324E1,4.675779117E1
2.155763371E1,1.155349731E1,-2.835437775E1,-3.511410522E1,4.658813608E1
2.156769171E1,1.191549683E1,-2.819211578E1,-3.488577271E1,4.640896028E1
2.157775071E1,1.200553894E1,-2.798118973E1,-3.491799927E1,4.632868028E1
2.158780871E1,1.269473267E1,-2.762069702E1,-3.458859253E1,4.604812564E1
2.159786771E1,1.305807495E1,-2.730626297E1,-3.514447021E1,4.638188338E1
2.160792571E1,1.320259094E1,-2.717394638E1,-3.522940063E1,4.640950806E1
2.161798471E1,1.352525330E1,-2.704148483E1,-3.556396484E1,4.667943845E1
2.162804371E1,1.376014709E1,-2.705387878E1,-3.525451660E1,4.652026382E1
2.163810171E1,1.408465576E1,-2.697277451E1,-3.534506226E1,4.663884131E1
2.164816071E1,1.399124146E1,-2.694429779E1,-3.534609985E1,4.659502973E1
2.165821871E1,1.424217224E1,-2.722295761E1,-3.533358765E1,4.682297841E1
2.166827771E1,1.460990906E1,-2.692398071E1,-3.495962524E1,4.648145412E1
2.167833571E1,1.471061707E1,-2.676699829E1,-3.496633911E1,4.642757072E1
2.168839471E1,1.461190796E1,-2.690162659E1,-3.489227295E1,4.641848854E1
2.169845371E1,1.428710938E1,-2.711672592E1,-3.490954590E1,4.645551328E1
2.170851171E1,1.450782776E1,-2.703430176E1,-3.522912598E1,4.671639814E1
2.171857071E1,1.464825439E1,-2.695671082E1,-3.485177612E1,4.643147546E1
2.172862871E1,1.493670654E1,-2.663277817E1,-3.523367310E1,4.662426187E1
2.173868771E1,1.519908142E1,-2.623779678E1,-3.495404053E1,4.627330770E1
2.174874571E1,1.529048157E1,-2.625777054E1,-3.524282837E1,4.653306665E1
2.175880471E1,1.486482239E1,-2.617908478E1,-3.560247803E1,4.662449856E1
2.176886371E1,1.514346313E1,-2.560331726E1,-3.563333130E1,4.641754657E1
2.177892171E1,1.514831543E1,-2.518836594E1,-3.611325073E1,4.656277609E1
2.178898071E1,1.505940247E1,-2.470194244E1,-3.636703491E1,4.647077352E1
2.179903871E1,1.547015381E1,-2.464025116E1,-3.651416016E1,4.668780920E1
2.180909771E1,1.544277954E1,-2.431073380E1,-3.654235840E1,4.652778928E1
2.181915571E1,1.566188049E1,-2.416965103E1,-3.645422363E1,4.645833566E1
2.182921471E1,1.569158936E1,-2.441405869E1,-3.657376099E1,4.668953020E1
2.183927371E1,1.577127075E1,-2.429672623E1,-3.655459595E1,4.664013691E1
2.184933171E1,1.584082031E1,-2.413248062E1,-3.630462646E1,4.638247634E1
2.185939071E1,1.560353088E1,-2.425673294E1,-3.628488159E1,4.635139589E1
2.186944871E1,1.556619263E1,-2.426578140E1,-3.626608276E1,4.632885989E1
2.187950771E1,1.512721252E1,-2.431695175E1,-3.667312622E1,4.653025777E1
