"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.799610638E1,-2.223358154E-1,-6.104446411E0,-5.333187866E1,5.368056427E1
1.800616538E1,-1.104431152E-1,-5.732177734E0,-5.387454224E1,5.417874454E1
1.801622437E1,-4.685974121E-2,-5.482341766E0,-5.381369019E1,5.409225008E1
1.802628337E1,4.718017578E-2,-5.000797272E0,-5.348025513E1,5.371357266E1
1.803634238E1,3.984527588E-1,-4.450237274E0,-5.376037598E1,5.394572644E1
1.804640138E1,6.055603027E-1,-4.227729797E0,-5.379071045E1,5.395999382E1
1.805646038E1,9.169769287E-1,-3.834388733E0,-5.369775391E1,5.384228968E1
1.806651938E1,1.255371094E0,-3.369033813E0,-5.378405762E1,5.390409260E1
1.807657838E1,1.135955811E0,-3.113807678E0,-5.369155884E1,5.379376994E1
1.808663738E1,1.149536133E0,-2.875144958E0,-5.321545410E1,5.330546358E1
1.809669638E1,1.090942383E0,-2.791534424E0,-5.370712280E1,5.379068562E1
1.810675538E1,8.445739746E-1,-2.528427124E0,-5.355075073E1,5.361706028E1
1.811681438E1,7.595520020E-1,-2.384281158E0,-5.306417847E1,5.312314705E1
1.812687338E1,3.879241943E-1,-2.220310211E0,-5.325201416E1,5.329969301E1
1.813693238E1,2.347259521E-1,-2.274002075E0,-5.348098755E1,5.352982543E1
1.814699138E1,1.781921387E-1,-2.026733398E0,-5.328430176E1,5.332313020E1
1.815705038E1,-1.838073730E-1,-1.676494598E0,-5.335232544E1,5.337897572E1
1.816710938E1,-2.068939209E-1,-1.543746948E0,-5.335641479E1,5.337914349E1
1.817716837E1,-6.054687500E-2,-1.547019958E0,-5.335897827E1,5.338143403E1
1.818722737E1,-9.725952148E-2,-1.663051605E0,-5.375799561E1,5.378380139E1
1.819728638E1,-5.769348145E-2,-1.700057983E0,-5.355233765E1,5.357934670E1
1.820734538E1,2.084808350E-1,-1.852619171E0,-5.363546753E1,5.366785853E1
1.821740438E1,1.964569092E-1,-1.871753693E0,-5.372302246E1,5.375597827E1
1.822746338E1,2.038421631E-1,-1.944602966E0,-5.366943359E1,5.370503826E1
1.823752238E1,2.554473877E-1,-2.230442047E0,-5.369799805E1,5.374490785E1
1.824758138E1,4.886169434E-1,-2.188533783E0,-5.386810303E1,5.391475633E1
1.825763938E1,6.330718994E-1,-2.012298584E0,-5.391729736E1,5.395854965E1
1.826769838E1,4.938659668E-1,-2.244743347E0,-5.364364624E1,5.369286320E1
1.827775738E1,1.329650879E-1,-2.366592407E0,-5.368838501E1,5.374068407E1
1.828781638E1,4.181518555E-1,-2.480346680E0,-5.379135132E1,5.385012950E1
1.829787538E1,3.813629150E-1,-2.675209045E0,-5.385473633E1,5.392248887E1
1.830793438E1,8.152160645E-1,-2.918621063E0,-5.365948486E1,5.374498341E1
1.831799338E1,7.098846436E-1,-3.116924286E0,-5.376223755E1,5.385719394E1
1.832805237E1,7.843780518E-1,-3.379520416E0,-5.354220581E1,5.365448919E1
1.833811137E1,9.387969971E-1,-3.251647949E0,-5.322067261E1,5.332817780E1
1.834817038E1,5.773620605E-1,-3.302951813E0,-5.336853027E1,5.347375862E1
1.835822938E1,5.290374756E-1,-3.051063538E0,-5.339395142E1,5.348366963E1
1.836828838E1,-2.380371094E-2,-3.103096008E0,-5.287695312E1,5.296793316E1
1.837834738E1,-4.911346436E-1,-3.261898041E0,-5.303521729E1,5.313770285E1
1.838840638E1,-3.061218262E-1,-3.172126770E0,-5.308935547E1,5.318492045E1
1.839846538E1,-2.505035400E-1,-3.586414337E0,-5.282153320E1,5.294373891E1
1.840852438E1,3.430175781E-2,-3.769962311E0,-5.360339355E1,5.373581295E1
1.841858338E1,2.179107666E-1,-4.214740753E0,-5.336456299E1,5.353118818E1
1.842864238E1,3.965606689E-1,-4.687278748E0,-5.352346802E1,5.372978197E1
1.843870138E1,7.324829102E-1,-4.746852875E0,-5.334793091E1,5.356370857E1
1.844876038E1,8.093414307E-1,-5.320205688E0,-5.321405029E1,5.348546317E1
1.845881938E1,1.027862549E0,-5.322147369E0,-5.323587036E1,5.351111704E1
1.846887838E1,7.500305176E-1,-5.200386047E0,-5.366439819E1,5.392099957E1
1.847893738E1,5.286712646E-1,-5.173091888E0,-5.366757202E1,5.391890818E1
1.848899638E1,2.545776367E-1,-5.047897339E0,-5.363882446E1,5.387642868E1
1.849905537E1,-1.415557861E-1,-4.931751251E0,-5.329272461E1,5.352061944E1
1.850911437E1,-4.694824219E-1,-4.751720428E0,-5.343725586E1,5.365015913E1
1.851917338E1,-6.055603027E-1,-4.661392212E0,-5.333843994E1,5.354516277E1
1.852923238E1,-6.201019287E-1,-4.425846100E0,-5.350601196E1,5.369232679E1
1.853929138E1,-9.664459229E-1,-4.192962646E0,-5.362033081E1,5.379270238E1
1.854935038E1,-8.068389893E-1,-3.460128784E0,-5.382669067E1,5.394382364E1
1.855940938E1,-6.654052734E-1,-3.405166626E0,-5.371780396E1,5.382973514E1
1.856946838E1,-1.852722168E-1,-3.254253387E0,-5.388735962E1,5.398585016E1
1.857952738E1,1.840667725E-1,-2.981323242E0,-5.343289185E1,5.351631620E1
1.858958638E1,5.202789307E-1,-3.004444122E0,-5.361318970E1,5.369982760E1
1.859964538E1,4.976043701E-1,-3.124397278E0,-5.384939575E1,5.394225516E1
1.860970438E1,2.761077881E-1,-3.332035065E0,-5.370947266E1,5.381343834E1
1.861976338E1,1.592407227E-1,-3.267486572E0,-5.369357300E1,5.379313718E1
1.862982238E1,9.762573242E-2,-2.990688324E0,-5.366497803E1,5.374833592E1
1.863988138E1,7.138061523E-2,-3.041110992E0,-5.366833496E1,5.375447543E1
1.864993937E1,1.564025879E-2,-3.106616974E0,-5.346478271E1,5.355496526E1
1.865999837E1,-1.818237305E-1,-3.184116364E0,-5.331686401E1,5.341216758E1
1.867005738E1,-1.752929688E-1,-2.994514465E0,-5.358004761E1,5.366394829E1
1.868011638E1,5.870056152E-2,-2.710247040E0,-5.394674683E1,5.401481628E1
1.869017538E1,-1.029052734E-1,-2.551170349E0,-5.379373169E1,5.385429072E1
1.870023438E1,-1.052551270E-1,-2.108749390E0,-5.369564819E1,5.373714300E1
1.871029338E1,-1.932220459E-1,-1.702281952E0,-5.363876343E1,5.366611632E1
1.872035238E1,-1.899261475E-1,-1.229282379E0,-5.366696167E1,5.368137463E1
1.873041138E1,-3.381805420E-1,-8.656005859E-1,-5.370245361E1,5.371049390E1
1.874047038E1,-4.945220947E-1,-4.110698700E-1,-5.352758789E1,5.353145053E1
1.875052938E1,-1.800994873E-1,-2.407817841E-1,-5.356774902E1,5.356859292E1
1.876058838E1,3.745880127E-1,1.286582947E-1,-5.334042358E1,5.334189402E1
1.877064738E1,1.991424561E-1,-2.495956421E-2,-5.352096558E1,5.352134188E1
1.878070638E1,1.432037354E-1,-5.025482178E-2,-5.299789429E1,5.299811159E1
1.879076538E1,-1.525878906E-3,2.269287109E-1,-5.323977661E1,5.324026026E1
1.880082492E1,-7.286071777E-2,6.244010925E-1,-5.343432617E1,5.343802390E1
1.881088392E1,5.474853516E-1,2.183837891E-1,-5.337640381E1,5.337965825E1
1.882094292E1,5.372619629E-1,1.885948181E-1,-5.325292969E1,5.325597374E1
1.883100192E1,5.302276611E-1,2.986717224E-2,-5.308981323E1,5.309246936E1
1.884106092E1,3.224029541E-1,1.691188812E-1,-5.370681763E1,5.370805158E1
1.885111992E1,1.048736572E-1,2.870178223E-2,-5.345257568E1,5.345268627E1
1.886117892E1,2.541809082E-1,2.288894653E-1,-5.363018799E1,5.363127877E1
1.887123792E1,3.123321533E-1,6.660652161E-2,-5.357046509E1,5.357141698E1
1.888129692E1,3.584747314E-1,-9.890365601E-2,-5.336318970E1,5.336448539E1
1.889135592E1,9.249877930E-2,-3.684806824E-2,-5.351284790E1,5.351294053E1
1.890141492E1,-1.255493164E-1,2.028770447E-1,-5.317092896E1,5.317146422E1
1.891147392E1,-2.458801270E-1,-4.399681091E-2,-5.289889526E1,5.289948500E1
1.892153292E1,-3.142242432E-1,1.999149323E-1,-5.335650635E1,5.335780611E1
1.893159192E1,-1.829223633E-1,1.645412445E-1,-5.291030884E1,5.291088088E1
1.894165092E1,2.140655518E-1,-2.257308960E-1,-5.316387939E1,5.316478958E1
1.895170992E1,4.870910645E-1,-2.197113037E-1,-5.314138794E1,5.314407439E1
1.896176892E1,9.683837891E-1,-1.970386505E-1,-5.371755981E1,5.372664910E1
1.897182792E1,1.101226807E0,-3.911991119E-1,-5.360043335E1,5.361317182E1
1.898188692E1,1.735015869E0,-7.871360779E-1,-5.332208252E1,5.335610881E1
1.899194592E1,1.601440430E0,-6.748237610E-1,-5.363894653E1,5.366709032E1
1.900200492E1,1.829116821E0,-7.610034943E-1,-5.363577271E1,5.367234771E1
1.901206392E1,1.806823730E0,-9.934463501E-1,-5.383456421E1,5.387403689E1
1.902212292E1,2.072677612E0,-1.201377869E0,-5.367575073E1,5.372918684E1
1.903218192E1,1.986114502E0,-1.346652985E0,-5.361703491E1,5.367070484E1
1.904224092E1,1.976928711E0,-1.563079834E0,-5.381939697E1,5.387837188E1
1.905229992E1,1.581420898E0,-1.435112000E0,-5.375686646E1,5.379926700E1
1.906235892E1,1.507186890E0,-1.421657562E0,-5.349386597E1,5.353397443E1
1.907241692E1,1.110656738E0,-1.406574249E0,-5.367687988E1,5.370679141E1
1.908247592E1,9.482269287E-1,-1.404922485E0,-5.363198853E1,5.365876568E1
1.909253492E1,9.673461914E-1,-1.581630707E0,-5.425964355E1,5.429130900E1
1.910259392E1,1.031585693E0,-1.538459778E0,-5.354980469E1,5.358183097E1
1.911265292E1,9.432373047E-1,-1.458560944E0,-5.345059204E1,5.347880782E1
1.912271192E1,6.025848389E-1,-1.693862915E0,-5.339590454E1,5.342616308E1
1.913277092E1,7.992553711E-1,-2.046405792E0,-5.297610474E1,5.302163953E1
1.914282992E1,8.207855225E-1,-2.246711731E0,-5.272476196E1,5.277899134E1
1.915288892E1,4.193115234E-1,-2.482795715E0,-5.338650513E1,5.344585135E1
1.916294792E1,3.411102295E-1,-2.631816864E0,-5.335562134E1,5.342157939E1
1.917300692E1,-1.457824707E-1,-2.954627991E0,-5.323541260E1,5.331754152E1
1.918306592E1,-6.899414062E-1,-3.130916595E0,-5.331262207E1,5.340893493E1
1.919312492E1,-9.076690674E-1,-3.216815948E0,-5.310263062E1,5.320771698E1
1.920318392E1,-1.103546143E0,-3.072589874E0,-5.294769287E1,5.304824976E1
1.921324292E1,-1.246978760E0,-3.106525421E0,-5.302575684E1,5.313131228E1
1.922330192E1,-1.359680176E0,-3.013736725E0,-5.344573975E1,5.354790786E1
1.923336092E1,-1.727233887E0,-2.801689148E0,-5.343151855E1,5.353279345E1
1.924341992E1,-1.595886230E0,-2.687416077E0,-5.360534668E1,5.369638955E1
1.925347892E1,-1.619918823E0,-2.806732178E0,-5.359841919E1,5.369629803E1
1.926353792E1,-1.542419434E0,-2.628311157E0,-5.326315308E1,5.335026291E1
1.927359692E1,-1.263473511E0,-2.957275391E0,-5.302099609E1,5.311843249E1
1.928365592E1,-1.222152710E0,-3.190952301E0,-5.320358276E1,5.331319773E1
1.929371492E1,-8.841857910E-1,-3.448020935E0,-5.365066528E1,5.376862020E1
1.930377392E1,-9.012451172E-1,-3.834342957E0,-5.308557129E1,5.323149733E1
1.931383292E1,-1.073394775E0,-4.075187683E0,-5.335977173E1,5.352592428E1
1.932389192E1,-1.204559326E0,-4.577075958E0,-5.320474243E1,5.341484068E1
1.933395092E1,-1.104446411E0,-4.793907166E0,-5.290579224E1,5.313402112E1
1.934400992E1,-1.227844238E0,-5.052360535E0,-5.317321777E1,5.342681945E1
1.935406892E1,-1.352828979E0,-5.526000977E0,-5.337469482E1,5.367704240E1
1.936412792E1,-1.342346191E0,-5.582435608E0,-5.322799683E1,5.353676425E1
1.937418692E1,-1.144973755E0,-5.953727722E0,-5.285339355E1,5.319999106E1
1.938424592E1,-1.242111206E0,-6.097431183E0,-5.286254883E1,5.322753588E1
1.939430492E1,-1.195266724E0,-6.506187439E0,-5.305642700E1,5.346721971E1
1.940436392E1,-1.331954956E0,-6.270233154E0,-5.319155884E1,5.357641141E1
1.941442292E1,-1.412307739E0,-6.348644257E0,-5.305993652E1,5.345705530E1
1.942448192E1,-1.428329468E0,-6.538879395E0,-5.315939331E1,5.357908329E1
1.943454092E1,-1.191406250E0,-6.145565033E0,-5.320803833E1,5.357501994E1
1.944459992E1,-9.027252197E-1,-6.533172607E0,-5.322744751E1,5.363448914E1
1.945465892E1,-9.089355469E-1,-6.610118866E0,-5.302069092E1,5.343887630E1
1.946471792E1,-8.368835449E-1,-6.687568665E0,-5.276242065E1,5.319113631E1
1.947477692E1,-8.436126709E-1,-6.907268524E0,-5.292068481E1,5.337622057E1
1.948483592E1,-7.190551758E-1,-7.145698547E0,-5.313217163E1,5.361534958E1
1.949489492E1,-7.818908691E-1,-7.223392487E0,-5.293731689E1,5.343358749E1
1.950495392E1,-6.465911865E-1,-7.381507874E0,-5.273300171E1,5.325104889E1
1.951501192E1,-1.133193970E0,-7.692325592E0,-5.290969849E1,5.347795990E1
1.952507092E1,-1.205429077E0,-7.732254028E0,-5.284689331E1,5.342316861E1
1.953512992E1,-1.553710938E0,-7.789932251E0,-5.320626831E1,5.379594826E1
1.954518892E1,-1.880554199E0,-7.627021790E0,-5.319985962E1,5.377669578E1
1.955524792E1,-1.878585815E0,-7.697971344E0,-5.291180420E1,5.350183989E1
1.956530692E1,-1.835266113E0,-7.412525177E0,-5.272671509E1,5.327682625E1
1.957536592E1,-1.773254395E0,-6.965827942E0,-5.319207764E1,5.367554670E1
1.958542492E1,-1.651992798E0,-6.913238525E0,-5.339437866E1,5.386540281E1
1.959548392E1,-1.430175781E0,-6.688159943E0,-5.344226074E1,5.387812283E1
1.960554292E1,-1.140319824E0,-6.321163177E0,-5.350292969E1,5.388711273E1
1.961560192E1,-1.396347046E0,-5.925079346E0,-5.357235718E1,5.391710122E1
1.962566092E1,-1.064437866E0,-5.827327728E0,-5.375158691E1,5.407701797E1
1.963571992E1,-1.301361084E0,-5.421005249E0,-5.333520508E1,5.362578614E1
1.964577892E1,-1.538772583E0,-5.758331299E0,-5.333734131E1,5.366934114E1
1.965583792E1,-1.504333496E0,-5.629020691E0,-5.328826904E1,5.360586265E1
1.966589692E1,-1.882003784E0,-5.644691467E0,-5.367453003E1,5.400333003E1
1.967595592E1,-2.013656616E0,-5.491043091E0,-5.339736938E1,5.371671457E1
1.968601492E1,-2.033386230E0,-5.587257385E0,-5.349725342E1,5.382664979E1
1.969607392E1,-2.013275146E0,-5.252719879E0,-5.326293945E1,5.355917346E1
1.970613292E1,-2.108947754E0,-5.236701965E0,-5.350619507E1,5.380319339E1
1.971619192E1,-2.168640137E0,-4.962223053E0,-5.325952148E1,5.353413198E1
1.972625092E1,-2.056259155E0,-4.801712036E0,-5.333111572E1,5.358630930E1
1.973630992E1,-1.877166748E0,-4.468578339E0,-5.319488525E1,5.341523907E1
1.974636892E1,-1.621307373E0,-4.203365326E0,-5.286395264E1,5.305557846E1
1.975642792E1,-1.925186157E0,-4.260360718E0,-5.307385254E1,5.327936597E1
1.976648692E1,-2.096145630E0,-4.203029633E0,-5.340374756E1,5.360988284E1
1.977654592E1,-1.845352173E0,-4.323883057E0,-5.330514526E1,5.351205286E1
1.978660492E1,-1.866958618E0,-4.127079010E0,-5.348760986E1,5.367907157E1
1.979666704E1,-2.092651367E0,-4.209983826E0,-5.339761353E1,5.360418159E1
1.980672604E1,-2.261886597E0,-4.268173218E0,-5.327941895E1,5.349794311E1
1.981678504E1,-2.344436646E0,-4.330253601E0,-5.345370483E1,5.368003390E1
1.982684404E1,-2.145523071E0,-4.455028534E0,-5.330587769E1,5.353472839E1
1.983690304E1,-2.048461914E0,-4.157394409E0,-5.341439819E1,5.361509171E1
1.984696204E1,-1.422027588E0,-4.104026794E0,-5.347128296E1,5.364739788E1
1.985702104E1,-1.124938965E0,-3.846862793E0,-5.319665527E1,5.334742705E1
1.986708004E1,-5.968322754E-1,-3.538059235E0,-5.295745850E1,5.307887039E1
1.987713904E1,-2.846374512E-1,-2.968002319E0,-5.344531250E1,5.352841754E1
1.988719804E1,-2.258148193E-1,-2.772277832E0,-5.320117188E1,5.327383228E1
1.989725704E1,-1.152191162E-1,-2.556568146E0,-5.279522705E1,5.285721630E1
1.990731604E1,-4.811706543E-1,-2.414154053E0,-5.303442383E1,5.309152264E1
1.991737504E1,-6.260681152E-1,-2.121715546E0,-5.341845703E1,5.346424216E1
1.992743404E1,-9.823150635E-1,-2.113269806E0,-5.363159180E1,5.368219901E1
1.993749304E1,-1.332763672E0,-2.230819702E0,-5.365731812E1,5.372020665E1
1.994755204E1,-1.456222534E0,-2.340732574E0,-5.329345703E1,5.336470908E1
1.995761104E1,-1.511428833E0,-2.402767181E0,-5.366354370E1,5.373856743E1
1.996767004E1,-1.703079224E0,-2.199676514E0,-5.356042480E1,5.363262217E1
1.997772904E1,-1.720901489E0,-2.030532837E0,-5.354513550E1,5.361124976E1
1.998778704E1,-1.443649292E0,-2.027683258E0,-5.388354492E1,5.394100514E1
1.999784604E1,-1.506683350E0,-2.144939423E0,-5.347741699E1,5.354161921E1
2.000790504E1,-1.729995728E0,-2.079338074E0,-5.364974976E1,5.371789442E1
2.001796404E1,-1.483932495E0,-2.260776520E0,-5.366683960E1,5.373493127E1
2.002802304E1,-1.529510498E0,-2.434818268E0,-5.416552734E1,5.424179288E1
2.003808204E1,-1.450836182E0,-2.467716217E0,-5.334042358E1,5.341718204E1
2.004814104E1,-1.402679443E0,-2.451286316E0,-5.362957764E1,5.370389103E1
2.005820004E1,-1.447540283E0,-2.705741882E0,-5.377023315E1,5.385772355E1
2.006825904E1,-1.473220825E0,-2.744094849E0,-5.347946167E1,5.357007800E1
2.007831804E1,-1.642608643E0,-3.023807526E0,-5.329785156E1,5.340882470E1
2.008837704E1,-1.549240112E0,-3.277099609E0,-5.354458618E1,5.366714298E1
2.009843604E1,-1.251159668E0,-2.908912659E0,-5.338928223E1,5.348310602E1
2.010849504E1,-1.375717163E0,-2.746334076E0,-5.369653320E1,5.378431580E1
2.011855404E1,-1.450088501E0,-2.692825317E0,-5.387719727E1,5.396393657E1
2.012861304E1,-1.185577393E0,-2.386524200E0,-5.373547363E1,5.380150758E1
2.013867204E1,-1.199691772E0,-2.276794434E0,-5.363424683E1,5.369595409E1
2.014873104E1,-9.059753418E-1,-2.316921234E0,-5.325399780E1,5.331207365E1
2.015879004E1,-7.907714844E-1,-2.383369446E0,-5.374447632E1,5.380310869E1
2.016884904E1,-6.567535400E-1,-1.985401154E0,-5.373806763E1,5.377874167E1
2.017890804E1,-4.061126709E-1,-2.214591980E0,-5.391656494E1,5.396355548E1
2.018896704E1,-9.884643555E-2,-2.005970001E0,-5.366638184E1,5.370394981E1
2.019902604E1,7.696533203E-2,-1.851833344E0,-5.374902344E1,5.378096997E1
2.020908504E1,1.296539307E-1,-1.506084442E0,-5.325540161E1,5.327685146E1
2.021914404E1,-1.524353027E-2,-1.205547333E0,-5.349240112E1,5.350598616E1
2.022920304E1,-2.664184570E-2,-8.051528931E-1,-5.332687378E1,5.333295837E1
2.023926204E1,-9.674072266E-2,-3.494701385E-1,-5.325677490E1,5.325800936E1
2.024932104E1,2.565155029E-1,1.132144928E-1,-5.314923096E1,5.314997055E1
2.025938004E1,3.307189941E-1,2.512073517E-1,-5.311990356E1,5.312152704E1
2.026943904E1,6.127166748E-1,8.857860565E-1,-5.341213989E1,5.342299811E1
2.027949804E1,9.712066650E-1,1.012762070E0,-5.332769775E1,5.334615522E1
2.028955704E1,1.089355469E0,1.333665848E0,-5.326708984E1,5.329491740E1
2.029961604E1,1.697692871E0,1.426111221E0,-5.346994019E1,5.351588977E1
2.030967504E1,1.804244995E0,1.506139755E0,-5.333563232E1,5.338739020E1
2.031973404E1,1.770507812E0,1.386058807E0,-5.356594849E1,5.361312054E1
2.032979304E1,1.770507812E0,1.386058807E0,-5.356594849E1,5.361312054E1
2.033985204E1,1.677597046E0,1.359525681E0,-5.360134888E1,5.364482494E1
2.034991104E1,1.517257690E0,8.949470520E-1,-5.358364868E1,5.361259560E1
2.035997004E1,1.517257690E0,8.949470520E-1,-5.358364868E1,5.361259560E1
2.037002904E1,1.188415527E0,7.161750793E-1,-5.358676147E1,5.360472221E1
2.038008804E1,1.188415527E0,7.161750793E-1,-5.358676147E1,5.360472221E1
2.039014704E1,1.172821045E0,8.293819427E-1,-5.336572266E1,5.338505164E1
2.040020604E1,1.402069092E0,7.994575500E-1,-5.352038574E1,5.354471608E1
2.041026504E1,1.546859741E0,9.098262787E-1,-5.337835693E1,5.340851569E1
2.042032404E1,1.429000854E0,8.529605865E-1,-5.344314575E1,5.346905098E1
2.043038304E1,1.479568481E0,7.426376343E-1,-5.338101196E1,5.340667628E1
2.044044204E1,1.364685059E0,2.863216400E-1,-5.300347900E1,5.302181751E1
2.045050104E1,1.307388306E0,9.359550476E-2,-5.320260620E1,5.321874981E1
2.046056004E1,1.145339966E0,-4.005928040E-1,-5.315875244E1,5.317259858E1
2.047061904E1,5.254821777E-1,-2.618370056E-1,-5.352285767E1,5.352607760E1
2.048067804E1,-3.867797852E-1,-5.847682953E-1,-5.358358765E1,5.358817423E1
2.049073704E1,-7.687377930E-1,-8.147735596E-1,-5.306646729E1,5.307828901E1
2.050079604E1,-1.257095337E0,-1.070163727E0,-5.348510742E1,5.351058078E1
2.051085404E1,-1.443740845E0,-1.503753662E0,-5.325280762E1,5.329359419E1
2.052091304E1,-1.720336914E0,-1.812229156E0,-5.332882690E1,5.338733476E1
2.053097204E1,-2.184875488E0,-2.172737122E0,-5.289431763E1,5.298399102E1
2.054103104E1,-2.738845825E0,-2.726390839E0,-5.311059570E1,5.325100806E1
2.055109004E1,-2.937194824E0,-3.216182709E0,-5.341018677E1,5.358748917E1
2.056114904E1,-3.321136475E0,-3.830997467E0,-5.322183228E1,5.346279005E1
2.057120804E1,-3.809936523E0,-4.108131409E0,-5.294158936E1,5.323724489E1
2.058126704E1,-4.260696411E0,-4.548980713E0,-5.297952271E1,5.334488340E1
2.059132604E1,-5.143234253E0,-4.455516815E0,-5.296160889E1,5.339697093E1
2.060138504E1,-6.063934326E0,-4.413688660E0,-5.318106079E1,5.370732887E1
2.061144404E1,-6.874725342E0,-4.491207123E0,-5.342303467E1,5.405047107E1
2.062150304E1,-7.890762329E0,-4.380073547E0,-5.335656738E1,5.411443853E1
2.063156204E1,-8.515640259E0,-4.067455292E0,-5.280636597E1,5.364301080E1
2.064162104E1,-8.615036011E0,-4.002986908E0,-5.292047119E1,5.376633725E1
2.065168004E1,-8.649490356E0,-3.911930084E0,-5.245419312E1,5.330627783E1
2.066173904E1,-8.949554443E0,-3.440368652E0,-5.279827881E1,5.366180118E1
2.067179804E1,-8.978179932E0,-3.718212128E0,-5.219128418E1,5.308825633E1
2.068185704E1,-8.691467285E0,-3.248970032E0,-5.248901367E1,5.330285139E1
2.069191604E1,-8.619628906E0,-3.481758118E0,-5.253314209E1,5.334933608E1
2.070197504E1,-8.212936401E0,-3.406105042E0,-5.245715332E1,5.320532690E1
2.071203404E1,-7.876312256E0,-3.327262878E0,-5.305578613E1,5.374033323E1
2.072209304E1,-7.502670288E0,-3.130115509E0,-5.295016479E1,5.357058555E1
2.073215204E1,-7.147689819E0,-3.160381317E0,-5.316409302E1,5.373544702E1
2.074221104E1,-6.564895630E0,-2.791259766E0,-5.318084717E1,5.365716626E1
2.075227004E1,-6.290344238E0,-2.523860931E0,-5.277304077E1,5.320650465E1
2.076232904E1,-5.948852539E0,-2.635120392E0,-5.273913574E1,5.313896071E1
2.077238804E1,-5.712600708E0,-2.632183075E0,-5.316198730E1,5.353278518E1
2.078244704E1,-5.351501465E0,-2.623703003E0,-5.363485718E1,5.396499134E1
2.079250604E1,-4.702377319E0,-2.599842072E0,-5.378970337E1,5.405741133E1
2.080256188E1,-4.108535767E0,-2.348129272E0,-5.394302368E1,5.415019465E1
2.081262088E1,-3.604949951E0,-2.270767212E0,-5.380102539E1,5.396945785E1
2.082267988E1,-2.712280273E0,-2.528015137E0,-5.372943115E1,5.385721026E1
2.083273888E1,-2.123336792E0,-2.153728485E0,-5.365780640E1,5.374297436E1
2.084279788E1,-1.811035156E0,-2.253700256E0,-5.383169556E1,5.390927990E1
2.085285688E1,-1.678543091E0,-2.674179077E0,-5.343872070E1,5.353191208E1
2.086291588E1,-1.296646118E0,-2.942047119E0,-5.305773926E1,5.315506211E1
2.087297488E1,-1.156814575E0,-3.414882660E0,-5.336993408E1,5.349158352E1
2.088303388E1,-7.511444092E-1,-3.548835754E0,-5.330615234E1,5.342943319E1
2.089309288E1,-7.912750244E-1,-4.021438599E0,-5.350167847E1,5.365843534E1
2.090315188E1,-2.635040283E-1,-3.954532623E0,-5.315695190E1,5.330449604E1
2.091321088E1,6.567382812E-2,-4.047317505E0,-5.327444458E1,5.342800331E1
2.092326987E1,6.169128418E-1,-3.987400055E0,-5.356152344E1,5.371328266E1
